,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
25,76,11.512472699729802,3.2222222222222223,3.0,50,False,500,2,60,5,3,10,30,True,50
26,110,11.71215091898463,3.6666666666666665,4.0,50,False,500,2,60,5,3,10,30,True,50
27,31,10.637351088935242,1.0,2.0,50,False,500,2,60,5,3,10,30,True,50
28,218,10.820819192742752,1.8888888888888888,8.0,50,False,500,2,60,5,3,10,30,True,50
29,259,11.19488335578191,3.6666666666666665,9.0,50,False,500,2,60,5,3,10,30,True,50
30,243,10.742555013432748,1.4444444444444444,9.0,50,False,500,2,60,5,3,10,30,True,50
31,104,11.313508199239372,2.7777777777777777,4.0,50,False,500,2,60,5,3,10,30,True,50
32,127,11.519143116716936,1.8888888888888888,5.0,50,False,500,2,60,5,3,10,30,True,50
33,23,11.766908316490653,4.111111111111111,1.0,50,False,500,2,60,5,3,10,30,True,50
34,286,11.117851917044709,3.2222222222222223,10.0,50,False,500,2,60,5,3,10,30,True,50
35,203,11.143622873255042,4.111111111111111,7.0,50,False,500,2,60,5,3,10,30,True,50
36,270,10.752283772436703,1.0,10.0,50,False,500,2,60,5,3,10,30,True,50
37,55,11.99359452196672,4.555555555555555,2.0,50,False,500,2,60,5,3,10,30,True,50
38,111,11.535179361653197,4.111111111111111,4.0,50,False,500,2,60,5,3,10,30,True,50
39,65,10.991049423036829,1.4444444444444444,3.0,50,False,500,2,60,5,3,10,30,True,50
40,213,10.749506371154261,1.4444444444444444,8.0,50,False,500,2,60,5,3,10,30,True,50
41,15,11.491905878542152,3.2222222222222223,1.0,50,False,500,2,60,5,3,10,30,True,50
42,69,11.169152209417161,2.333333333333333,3.0,50,False,500,2,60,5,3,10,30,True,50
43,153,10.750885348378096,1.4444444444444444,6.0,50,False,500,2,60,5,3,10,30,True,50
44,280,10.989907742331086,2.333333333333333,10.0,50,False,500,2,60,5,3,10,30,True,50
45,82,11.399343392685761,4.111111111111111,3.0,50,False,500,2,60,5,3,10,30,True,50
46,36,11.36229584906247,1.8888888888888888,2.0,50,False,500,2,60,5,3,10,30,True,50
47,119,12.010524243492698,5.0,4.0,50,False,500,2,60,5,3,10,30,True,50
48,78,11.429640403477084,3.6666666666666665,3.0,50,False,500,2,60,5,3,10,30,True,50
49,229,11.275580200347205,3.6666666666666665,8.0,50,False,500,2,60,5,3,10,30,True,50
50,234,11.156319893573146,4.555555555555555,8.0,50,False,500,2,60,5,3,10,30,True,50
51,294,10.973950239201324,4.555555555555555,10.0,50,False,500,2,60,5,3,10,30,True,50
52,193,10.839577080627766,2.7777777777777777,7.0,50,False,500,2,60,5,3,10,30,True,50
53,103,11.389504794762424,2.7777777777777777,4.0,50,False,500,2,60,5,3,10,30,True,50
54,16,11.795421193429139,3.2222222222222223,1.0,50,False,500,2,60,5,3,10,30,True,50
55,248,10.420487368714571,1.8888888888888888,9.0,50,False,500,2,60,5,3,10,30,True,50
56,43,11.588899792853391,2.7777777777777777,2.0,50,False,500,2,60,5,3,10,30,True,50
57,167,11.385615291977665,3.2222222222222223,6.0,50,False,500,2,60,5,3,10,30,True,50
58,289,10.902168496342693,3.6666666666666665,10.0,50,False,500,2,60,5,3,10,30,True,50
59,164,11.019838552089091,2.7777777777777777,6.0,50,False,500,2,60,5,3,10,30,True,50
60,168,11.15131160467266,3.6666666666666665,6.0,50,False,500,2,60,5,3,10,30,True,50
61,220,10.62101239127454,2.333333333333333,8.0,50,False,500,2,60,5,3,10,30,True,50
62,35,11.243208525769669,1.4444444444444444,2.0,50,False,500,2,60,5,3,10,30,True,50
63,30,10.895621901883146,1.0,2.0,50,False,500,2,60,5,3,10,30,True,50
64,273,10.484765940307092,1.4444444444444444,10.0,50,False,500,2,60,5,3,10,30,True,50
65,290,10.937414141862792,3.6666666666666665,10.0,50,False,500,2,60,5,3,10,30,True,50
66,98,11.358298091722075,1.8888888888888888,4.0,50,False,500,2,60,5,3,10,30,True,50
67,9,11.232671433342471,2.333333333333333,1.0,50,False,500,2,60,5,3,10,30,True,50
68,185,10.65955158410286,1.4444444444444444,7.0,50,False,500,2,60,5,3,10,30,True,50
69,28,11.387841477288639,5.0,1.0,50,False,500,2,60,5,3,10,30,True,50
70,146,11.187910378614957,4.555555555555555,5.0,50,False,500,2,60,5,3,10,30,True,50
71,151,10.862778812266097,1.0,6.0,50,False,500,2,60,5,3,10,30,True,50
72,51,11.927588554502254,4.111111111111111,2.0,50,False,500,2,60,5,3,10,30,True,50
73,255,10.969463040416208,3.2222222222222223,9.0,50,False,500,2,60,5,3,10,30,True,50
74,105,11.56485975095914,3.2222222222222223,4.0,50,False,500,2,60,5,3,10,30,True,50
75,147,11.512748370992481,5.0,5.0,50,False,500,2,60,5,3,10,30,True,50
76,217,10.820485272334738,1.8888888888888888,8.0,50,False,500,2,60,5,3,10,30,True,50
